Plate,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq_Diff,Cq Std. Dev,CqMin,CqMax,SQ Std. Dev,Starting Quantity (SQ),Dilution Factor,Copy_Number
2,D07,Cy5,HSP90B1,Unkn-36,Cool,,37.1501073,37.04879065,0.101316643,0.720731623,36.32805903,37.76952228,1.59817679,4.470824085,5,22.35412043
2,D09,Cy5,HSP90B1,Unkn-36,Cool,,36.94747401,37.04879065,0.101316643,0.720731623,36.32805903,37.76952228,1.59817679,5.12255925,5,25.61279625
2,E05,Cy5,HSP90B1,Unkn-29,Hot,,36.40563537,36.5780243,0.172388926,0.924043214,35.65398109,37.50206751,7.12134888,7.370857257,5,36.85428629
2,E06,Cy5,HSP90B1,Unkn-29,Hot,,36.75041323,36.5780243,0.172388926,0.924043214,35.65398109,37.50206751,7.12134888,5.847377604,5,29.23688802
2,F07,Cy5,HSP90B1,Unkn-38,Cool,,36.57873633,36.99260434,0.413868018,0.361256184,36.63134816,37.35386053,1.297090203,6.561934679,5,32.80967339
2,F08,Cy5,HSP90B1,Unkn-38,Cool,,37.24471554,36.99260434,0.252111192,0.361256184,36.63134816,37.35386053,1.297090203,4.195603412,5,20.97801706
2,F09,Cy5,HSP90B1,Unkn-38,Cool,,37.15436117,36.99260434,0.161756827,0.361256184,36.63134816,37.35386053,1.297090203,4.458070268,5,22.29035134
2,G04,Cy5,HSP90B1,Unkn-31,Cool,,37.77343498,38.23384003,0.46040505,1.057664353,37.17617568,39.29150438,1.122915505,2.941641362,5,14.70820681
2,G05,Cy5,HSP90B1,Unkn-31,Cool,,38.69424508,38.23384003,0.46040505,1.057664353,37.17617568,39.29150438,1.122915505,1.584999202,5,7.924996008
2,H04,Cy5,HSP90B1,Unkn-32,Hot,,38.00664898,37.94065946,0.065989517,0.677939336,37.26272013,38.6185988,0.835124235,2.515192545,5,12.57596273
2,H06,Cy5,HSP90B1,Unkn-32,Hot,,37.87466994,37.94065946,0.065989517,0.677939336,37.26272013,38.6185988,0.835124235,2.748298125,5,13.74149062
2,H07,Cy5,HSP90B1,Unkn-40,Cool,,36.06440446,35.91604077,0.148363691,0.199097018,35.71694375,36.11513778,1.419144636,9.26915988,5,46.3457994
2,H08,Cy5,HSP90B1,Unkn-40,Cool,,35.68977084,35.91604077,0.226269925,0.199097018,35.71694375,36.11513778,1.419144636,11.92078555,5,59.60392775
2,H09,Cy5,HSP90B1,Unkn-40,Cool,,35.993947,35.91604077,0.077906234,0.199097018,35.71694375,36.11513778,1.419144636,9.71828835,5,48.59144175
2,A04,FAM,IL1B,Unkn-25,Cool,,37.33565827,37.72497391,0.389315649,0.407701431,37.31727248,38.13267535,0.65474618,3.14054075,5,15.70270375
2,A05,FAM,IL1B,Unkn-25,Cool,,38.14885968,37.72497391,0.42388577,0.407701431,37.31727248,38.13267535,0.65474618,1.831055914,5,9.155279568
2,A06,FAM,IL1B,Unkn-25,Cool,,37.69040379,37.72497391,0.03457012,0.407701431,37.31727248,38.13267535,0.65474618,2.481954071,5,12.40977035
2,A07,FAM,IL1B,Unkn-33,Cool,,34.34759251,34.65534327,0.307750764,0.316112771,34.3392305,34.97145604,3.902917554,22.8001562,5,114.000781
2,A08,FAM,IL1B,Unkn-33,Cool,,34.97920213,34.65534327,0.323858864,0.316112771,34.3392305,34.97145604,3.902917554,14.99532713,5,74.97663563
2,A09,FAM,IL1B,Unkn-33,Cool,,34.63923517,34.65534327,0.0161081,0.316112771,34.3392305,34.97145604,3.902917554,18.7892125,5,93.94606249
2,A10,FAM,IL1B,Unkn-41,Hot,,34.67714482,35.13482193,0.457677103,0.400266474,34.73455545,35.5350884,3.88931892,18.32254928,5,91.6127464
2,A11,FAM,IL1B,Unkn-41,Hot,,35.4194458,35.13482193,0.284623877,0.400266474,34.73455545,35.5350884,3.88931892,11.19724519,5,55.98622596
2,A12,FAM,IL1B,Unkn-41,Hot,,35.30787515,35.13482193,0.173053226,0.400266474,34.73455545,35.5350884,3.88931892,12.0575027,5,60.2875135
2,B04,FAM,IL1B,Unkn-26,Cool,,34.62629643,34.86134996,0.235053534,0.222136747,34.63921321,35.08348671,2.433721301,18.95119238,5,94.7559619
2,B05,FAM,IL1B,Unkn-26,Cool,,35.06779867,34.86134996,0.206448707,0.222136747,34.63921321,35.08348671,2.433721301,14.13934068,5,70.6967034
2,B06,FAM,IL1B,Unkn-26,Cool,,34.88995479,34.86134996,0.028604827,0.222136747,34.63921321,35.08348671,2.433721301,15.91000239,5,79.55001194
2,B07,FAM,IL1B,Unkn-34,Hot,,36.86718743,36.60481319,0.26237424,0.328972781,36.27584041,36.93378597,1.176099759,4.285308705,5,21.42654353
2,B08,FAM,IL1B,Unkn-34,Hot,,36.23573343,36.60481319,0.369079762,0.328972781,36.27584041,36.93378597,1.176099759,6.515070973,5,32.57535487
2,B09,FAM,IL1B,Unkn-34,Hot,,36.71151871,36.60481319,0.106705522,0.328972781,36.27584041,36.93378597,1.176099759,4.75153577,5,23.75767885
2,C04,FAM,IL1B,Unkn-27,Hot,,39.53604165,39.15712209,0.37891956,1.040604417,38.11651767,40.19772651,1.116255488,0.729493156,5,3.647465781
2,C06,FAM,IL1B,Unkn-27,Hot,,38.77820253,39.15712209,0.37891956,1.040604417,38.11651767,40.19772651,1.116255488,1.20607091,5,6.030354551
2,C07,FAM,IL1B,Unkn-35,Cool,,35.37946767,35.62889106,0.249423395,0.608694645,35.02019641,36.23758571,3.175119226,11.49819972,5,57.49099861
2,C08,FAM,IL1B,Unkn-35,Cool,,35.87831445,35.62889106,0.249423395,0.608694645,35.02019641,36.23758571,3.175119226,8.25848011,5,41.29240055
2,D04,FAM,IL1B,Unkn-28,Cool,,33.46755938,33.86735886,0.399799474,0.409122604,33.45823625,34.27648146,8.564257578,40.87864247,5,204.3932124
2,D05,FAM,IL1B,Unkn-28,Cool,,33.84931,33.86735886,0.01804886,0.409122604,33.45823625,34.27648146,8.564257578,31.73254904,5,158.6627452
2,D06,FAM,IL1B,Unkn-28,Cool,,34.28520719,33.86735886,0.417848334,0.409122604,33.45823625,34.27648146,8.564257578,23.76361606,5,118.8180803
2,D07,FAM,IL1B,Unkn-36,Cool,,35.5451251,35.5258427,0.019282398,0.453490236,35.07235246,35.97933294,2.44906043,10.30148821,5,51.50744104
2,D08,FAM,IL1B,Unkn-36,Cool,,35.5065603,35.5258427,0.019282398,0.453490236,35.07235246,35.97933294,2.44906043,10.5684528,5,52.84226402
2,E05,FAM,IL1B,Unkn-29,Hot,,36.52361469,36.3608486,0.162766089,0.943289111,35.41755949,37.30413771,6.618957029,5.382371345,5,26.91185673
2,E06,FAM,IL1B,Unkn-29,Hot,,36.19808251,36.3608486,0.162766089,0.943289111,35.41755949,37.30413771,6.618957029,6.679858813,5,33.39929406
2,E07,FAM,IL1B,Unkn-37,Hot,,36.38809516,36.05621329,0.33188187,0.295409834,35.76080346,36.35162312,1.38596664,5.888708862,5,29.44354431
2,E08,FAM,IL1B,Unkn-37,Hot,,35.82202436,36.05621329,0.234188925,0.295409834,35.76080346,36.35162312,1.38596664,8.572720256,5,42.86360128
2,E09,FAM,IL1B,Unkn-37,Hot,,35.95852034,36.05621329,0.097692945,0.295409834,35.76080346,36.35162312,1.38596664,7.830525124,5,39.15262562
2,F04,FAM,IL1B,Unkn-30,Cool,,34.68529596,34.99901988,0.313723919,0.322494326,34.67652556,35.32151421,3.169878668,18.22373363,5,91.11866817
2,F05,FAM,IL1B,Unkn-30,Cool,,35.32962178,34.99901988,0.330601901,0.322494326,34.67652556,35.32151421,3.169878668,11.88479353,5,59.42396766
2,F06,FAM,IL1B,Unkn-30,Cool,,34.9821419,34.99901988,0.016877982,0.322494326,34.67652556,35.32151421,3.169878668,14.9661098,5,74.830549
2,F07,FAM,IL1B,Unkn-38,Cool,,36.34691817,36.27243847,0.074479698,0.365357467,35.907081,36.63779594,1.614222275,6.051794347,5,30.25897174
2,F08,FAM,IL1B,Unkn-38,Cool,,35.87557985,36.27243847,0.396858619,0.365357467,35.907081,36.63779594,1.614222275,8.273476382,5,41.36738191
2,F09,FAM,IL1B,Unkn-38,Cool,,36.59481739,36.27243847,0.322378921,0.365357467,35.907081,36.63779594,1.614222275,5.134030583,5,25.67015292
2,G04,FAM,IL1B,Unkn-31,Cool,,37.37273931,37.39695222,0.024212906,0.275346366,37.12160585,37.67229858,0.548019271,3.06422389,5,15.32111945
2,G05,FAM,IL1B,Unkn-31,Cool,,37.68360543,37.39695222,0.286653212,0.275346366,37.12160585,37.67229858,0.548019271,2.493173557,5,12.46586778
2,G06,FAM,IL1B,Unkn-31,Cool,,37.13451191,37.39695222,0.262440305,0.275346366,37.12160585,37.67229858,0.548019271,3.588884813,5,17.94442407
2,H04,FAM,IL1B,Unkn-32,Hot,,36.84922333,37.07864473,0.229421409,0.287716325,36.79092841,37.36636106,0.686019033,4.336686244,5,21.68343122
2,H05,FAM,IL1B,Unkn-32,Hot,,36.98525679,37.07864473,0.093387941,0.287716325,36.79092841,37.36636106,0.686019033,3.962447295,5,19.81223647
2,H06,FAM,IL1B,Unkn-32,Hot,,37.40145409,37.07864473,0.322809351,0.287716325,36.79092841,37.36636106,0.686019033,3.006402194,5,15.03201097
2,H07,FAM,IL1B,Unkn-40,Cool,,36.33449987,36.15653023,0.177969645,0.154256788,36.00227344,36.31078701,0.683314559,6.101859042,5,30.50929521
2,H08,FAM,IL1B,Unkn-40,Cool,,36.06120028,36.15653023,0.095329947,0.154256788,36.00227344,36.31078701,0.683314559,7.31486535,5,36.57432675
2,H09,FAM,IL1B,Unkn-40,Cool,,36.07389053,36.15653023,0.082639699,0.154256788,36.00227344,36.31078701,0.683314559,7.253539351,5,36.26769675
2,A04,HEX,EEF2,Unkn-25,Cool,,31.62194873,31.79778337,0.175834639,0.152368374,31.64541499,31.95015174,26.23145411,278.4027232,5,1392.013616
2,A05,HEX,EEF2,Unkn-25,Cool,,31.88043227,31.79778337,0.082648898,0.152368374,31.64541499,31.95015174,26.23145411,233.8199438,5,1169.099719
2,A06,HEX,EEF2,Unkn-25,Cool,,31.89096911,31.79778337,0.093185741,0.152368374,31.64541499,31.95015174,26.23145411,232.1624422,5,1160.812211
2,A07,HEX,EEF2,Unkn-33,Cool,,28.77046974,28.78897502,0.01850528,0.061908592,28.72706643,28.85088362,78.14997064,1908.87442,5,9544.3721
2,A08,HEX,EEF2,Unkn-33,Cool,,28.85802599,28.78897502,0.069050965,0.061908592,28.72706643,28.85088362,78.14997064,1799.303085,5,8996.515423
2,A09,HEX,EEF2,Unkn-33,Cool,,28.73842934,28.78897502,0.050545686,0.061908592,28.72706643,28.85088362,78.14997064,1950.617741,5,9753.088704
2,A10,HEX,EEF2,Unkn-41,Hot,,30.03682604,30.17795068,0.14112464,0.136088247,30.04186243,30.31403893,68.29577829,811.8193142,5,4059.096571
2,A11,HEX,EEF2,Unkn-41,Hot,,30.18865577,30.17795068,0.01070509,0.136088247,30.04186243,30.31403893,68.29577829,732.7236809,5,3663.618404
2,A12,HEX,EEF2,Unkn-41,Hot,,30.30837023,30.17795068,0.13041955,0.136088247,30.04186243,30.31403893,68.29577829,675.83058,5,3379.1529
2,B04,HEX,EEF2,Unkn-26,Cool,,29.11482351,29.25859446,0.143770949,0.135416589,29.12317787,29.39401105,126.9010351,1512.887956,5,7564.43978
2,B05,HEX,EEF2,Unkn-26,Cool,,29.27723439,29.25859446,0.018639928,0.135416589,29.12317787,29.39401105,126.9010351,1355.766926,5,6778.834628
2,B06,HEX,EEF2,Unkn-26,Cool,,29.38372548,29.25859446,0.125131021,0.135416589,29.12317787,29.39401105,126.9010351,1261.711235,5,6308.556175
2,B07,HEX,EEF2,Unkn-34,Hot,,31.43207675,31.54159423,0.109517474,0.115798084,31.42579614,31.65739231,22.87387931,316.4807419,5,1582.403709
2,B08,HEX,EEF2,Unkn-34,Hot,,31.52991774,31.54159423,0.011676482,0.115798084,31.42579614,31.65739231,22.87387931,296.2501543,5,1481.250771
2,B09,HEX,EEF2,Unkn-34,Hot,,31.66278818,31.54159423,0.121193957,0.115798084,31.42579614,31.65739231,22.87387931,270.831161,5,1354.155805
2,C04,HEX,EEF2,Unkn-27,Hot,,33.19582996,33.64786803,0.452038067,0.431357481,33.21651055,34.07922551,21.47702406,96.20192699,5,481.0096349
2,C05,HEX,EEF2,Unkn-27,Hot,,34.05503746,33.64786803,0.40716943,0.431357481,33.21651055,34.07922551,21.47702406,53.8578478,5,269.289239
2,C06,HEX,EEF2,Unkn-27,Hot,,33.69273666,33.64786803,0.044868637,0.431357481,33.21651055,34.07922551,21.47702406,68.78313572,5,343.9156786
2,C07,HEX,EEF2,Unkn-35,Cool,,30.00040546,30.35563979,0.355234335,0.311280067,30.04435973,30.66691986,146.1641001,832.0291391,5,4160.145696
2,C08,HEX,EEF2,Unkn-35,Cool,,30.5807091,30.35563979,0.225069309,0.311280067,30.04435973,30.66691986,146.1641001,562.3196806,5,2811.598403
2,C09,HEX,EEF2,Unkn-35,Cool,,30.48580482,30.35563979,0.130165026,0.311280067,30.04435973,30.66691986,146.1641001,599.5299609,5,2997.649804
2,D04,HEX,EEF2,Unkn-28,Cool,,32.39052741,32.81300094,0.422473533,0.367227808,32.44577314,33.18022875,33.36549337,165.6962455,5,828.4812273
2,D05,HEX,EEF2,Unkn-28,Cool,,33.05575513,32.81300094,0.242754191,0.367227808,32.44577314,33.18022875,33.36549337,105.744108,5,528.7205402
2,D06,HEX,EEF2,Unkn-28,Cool,,32.99272029,32.81300094,0.179719342,0.367227808,32.44577314,33.18022875,33.36549337,110.3415567,5,551.7077834
2,D07,HEX,EEF2,Unkn-36,Cool,,29.68632726,30.12299316,0.436665893,0.415664661,29.7073285,30.53865782,223.397194,1028.56513,5,5142.825652
2,D08,HEX,EEF2,Unkn-36,Cool,,30.16878833,30.12299316,0.045795173,0.415664661,29.7073285,30.53865782,223.397194,742.6184111,5,3713.092056
2,D09,HEX,EEF2,Unkn-36,Cool,,30.51386388,30.12299316,0.390870721,0.415664661,29.7073285,30.53865782,223.397194,588.2791842,5,2941.395921
2,E05,HEX,EEF2,Unkn-29,Hot,,29.55757249,29.65381848,0.096245984,0.968757683,28.68506079,30.62257616,1267.544565,1121.97961,5,5609.89805
2,E06,HEX,EEF2,Unkn-29,Hot,,29.75006446,29.65381848,0.096245984,0.968757683,28.68506079,30.62257616,1267.544565,985.2420239,5,4926.21012
2,E07,HEX,EEF2,Unkn-37,Hot,,30.85548603,30.54922979,0.306256239,0.344809458,30.20442034,30.89403925,139.5658714,467.1042795,5,2335.521397
2,E08,HEX,EEF2,Unkn-37,Hot,,30.17576353,30.54922979,0.373466268,0.344809458,30.20442034,30.89403925,139.5658714,739.1293729,5,3695.646865
2,E09,HEX,EEF2,Unkn-37,Hot,,30.61643982,30.54922979,0.067210029,0.344809458,30.20442034,30.89403925,139.5658714,548.916653,5,2744.583265
2,F04,HEX,EEF2,Unkn-30,Cool,,28.03075718,28.0755788,0.044821615,0.047845454,28.02773334,28.12342425,98.32471727,3145.387197,5,15726.93599
2,F05,HEX,EEF2,Unkn-30,Cool,,28.07001722,28.0755788,0.005561582,0.047845454,28.02773334,28.12342425,98.32471727,3063.108505,5,15315.54253
2,F06,HEX,EEF2,Unkn-30,Cool,,28.12596199,28.0755788,0.050383198,0.047845454,28.02773334,28.12342425,98.32471727,2949.567818,5,14747.83909
2,F07,HEX,EEF2,Unkn-38,Cool,,29.80743405,30.03168218,0.224248137,0.200139911,29.83154227,30.23182209,113.6522356,947.8097114,5,4739.048557
2,F08,HEX,EEF2,Unkn-38,Cool,,30.19218562,30.03168218,0.160503441,0.200139911,29.83154227,30.23182209,113.6522356,730.9795254,5,3654.897627
2,F09,HEX,EEF2,Unkn-38,Cool,,30.09542688,30.03168218,0.063744696,0.200139911,29.83154227,30.23182209,113.6522356,780.3269049,5,3901.634525
2,G04,HEX,EEF2,Unkn-31,Cool,,31.09841411,31.32755352,0.229139407,0.204135375,31.12341814,31.53168889,48.38724919,396.4450992,5,1982.225496
2,G05,HEX,EEF2,Unkn-31,Cool,,31.49000433,31.32755352,0.162450811,0.204135375,31.12341814,31.53168889,48.38724919,304.3420084,5,1521.710042
2,G06,HEX,EEF2,Unkn-31,Cool,,31.39424211,31.32755352,0.066688596,0.204135375,31.12341814,31.53168889,48.38724919,324.6691851,5,1623.345926
2,H04,HEX,EEF2,Unkn-32,Hot,,31.40998534,31.44510844,0.035123101,0.034294972,31.41081347,31.47940341,7.270898075,321.2364951,5,1606.182476
2,H05,HEX,EEF2,Unkn-32,Hot,,31.44682951,31.44510844,0.001721066,0.034294972,31.41081347,31.47940341,7.270898075,313.3440988,5,1566.720494
2,H06,HEX,EEF2,Unkn-32,Hot,,31.47851048,31.44510844,0.033402035,0.034294972,31.41081347,31.47940341,7.270898075,306.7129421,5,1533.56471
2,H07,HEX,EEF2,Unkn-40,Cool,,29.78173814,29.73381576,0.047922382,0.041502,29.69231376,29.77531776,27.68928959,964.3965469,5,4821.982734
2,H08,HEX,EEF2,Unkn-40,Cool,,29.7098535,29.73381576,0.023962263,0.041502,29.69231376,29.77531776,27.68928959,1012.356536,5,5061.78268
2,H09,HEX,EEF2,Unkn-40,Cool,,29.70985564,29.73381576,0.023960119,0.041502,29.69231376,29.77531776,27.68928959,1012.35507,5,5061.775352
