Plate,Well,Fluor,Target,Content,Sample,BirdID,Sex,DateOfSampling,JulianDate,Cq,Cq Mean,Cq_Diff,Cq Std. Dev,CqMin,CqMax,SQ Std. Dev,Starting Quantity (SQ),Dilution Factor,Copy_Number
1,A04,Cy5,HSP60,Unkn-01,Cool,24281,F,1/3/2018,,35.64983658,35.98696635,0.337129763,0.291966249,35.6950001,36.2789326,1.527032944,8.85858863,5,44.29294315
1,A05,Cy5,HSP60,Unkn-01,Cool,24281,F,1/3/2018,,36.15414098,35.98696635,0.167174632,0.291966249,35.6950001,36.2789326,1.527032944,6.219768815,5,31.09884408
1,A06,Cy5,HSP60,Unkn-01,Cool,24281,F,1/3/2018,,36.15692148,35.98696635,0.169955131,0.291966249,35.6950001,36.2789326,1.527032944,6.207652784,5,31.03826392
1,A07,Cy5,HSP60,Unkn-09,Hot,23894,M,1/8/2018,,32.13663093,32.10476239,0.03186854,0.222167711,31.88259468,32.3269301,16.93576182,104.073914,5,520.3695701
1,A08,Cy5,HSP60,Unkn-09,Hot,23894,M,1/8/2018,,32.30927492,32.10476239,0.204512524,0.222167711,31.88259468,32.3269301,16.93576182,92.20652609,5,461.0326305
1,A09,Cy5,HSP60,Unkn-09,Hot,23894,M,1/8/2018,,31.86838133,32.10476239,0.236381064,0.222167711,31.88259468,32.3269301,16.93576182,125.614461,5,628.0723048
1,A10,Cy5,HSP60,Unkn-17,Cool,23870,M,1/4/2018,,33.92516467,34.00021551,0.075050835,0.07111562,33.92909989,34.07133113,1.411848767,29.69124258,5,148.4562129
1,A11,Cy5,HSP60,Unkn-17,Cool,23870,M,1/4/2018,,34.00887987,34.00021551,0.008664363,0.07111562,33.92909989,34.07133113,1.411848767,27.99833342,5,139.9916671
1,A12,Cy5,HSP60,Unkn-17,Cool,23870,M,1/4/2018,,34.06660198,34.00021551,0.066386472,0.07111562,33.92909989,34.07133113,1.411848767,26.88762302,5,134.4381151
1,B04,Cy5,HSP60,Unkn-02,Hot,23882,F,1/8/2018,,36.32334249,36.11765153,0.205690961,0.348672451,35.76897908,36.46632398,1.686817858,5.52385729,5,27.61928645
1,B05,Cy5,HSP60,Unkn-02,Hot,23882,F,1/8/2018,,36.31454076,36.11765153,0.196889235,0.348672451,35.76897908,36.46632398,1.686817858,5.558058227,5,27.79029113
1,B06,Cy5,HSP60,Unkn-02,Hot,23882,F,1/8/2018,,35.71507133,36.11765153,0.402580196,0.348672451,35.76897908,36.46632398,1.686817858,8.462461854,5,42.31230927
1,B07,Cy5,HSP60,Unkn-10,Cool,23871,M,1/4/2018,,35.9813461,36.12134171,0.139995609,0.162824973,35.95851674,36.28416668,0.714594761,7.021023494,5,35.10511747
1,B08,Cy5,HSP60,Unkn-10,Cool,23871,M,1/4/2018,,36.08265237,36.12134171,0.038689334,0.162824973,35.95851674,36.28416668,0.714594761,6.539532745,5,32.69766373
1,B09,Cy5,HSP60,Unkn-10,Cool,23871,M,1/4/2018,,36.30002665,36.12134171,0.178684943,0.162824973,35.95851674,36.28416668,0.714594761,5.614918943,5,28.07459471
1,C04,Cy5,HSP60,Unkn-03,Cool,24508,F,1/16/2018,,33.53761772,33.48210775,0.055509976,0.073647362,33.40846039,33.55575511,2.119615916,38.96360831,5,194.8180415
1,C05,Cy5,HSP60,Unkn-03,Cool,24508,F,1/16/2018,,33.51014627,33.48210775,0.028038524,0.073647362,33.40846039,33.55575511,2.119615916,39.72151814,5,198.6075907
1,C06,Cy5,HSP60,Unkn-03,Cool,24508,F,1/16/2018,,33.39855925,33.48210775,0.083548499,0.073647362,33.40846039,33.55575511,2.119615916,42.95469478,5,214.7734739
1,C07,Cy5,HSP60,Unkn-11,Cool,23866,F,1/3/2018,,37.8339447,38.2706917,0.436747008,1.487120407,36.7835713,39.75781211,0.832533847,1.915029209,5,9.575146044
1,C08,Cy5,HSP60,Unkn-11,Cool,23866,F,1/3/2018,,38.70743871,38.2706917,0.436747008,1.487120407,36.7835713,39.75781211,0.832533847,1.037875353,5,5.189376763
1,C10,Cy5,HSP60,Unkn-19,Cool,23869,M,1/4/2018,,35.72862962,35.58220913,0.146420483,0.180726653,35.40148248,35.76293579,1.211995806,8.382381641,5,41.91190821
1,C11,Cy5,HSP60,Unkn-19,Cool,23869,M,1/4/2018,,35.38022427,35.58220913,0.201984868,0.180726653,35.40148248,35.76293579,1.211995806,10.70230471,5,53.51152353
1,C12,Cy5,HSP60,Unkn-19,Cool,23869,M,1/4/2018,,35.63777352,35.58220913,0.055564385,0.180726653,35.40148248,35.76293579,1.211995806,8.93384566,5,44.6692283
1,D05,Cy5,HSP60,Unkn-04,Hot,23616,F,1/22/2018,,33.73857179,33.75401976,0.015447977,1.024285689,32.72973407,34.77830545,47.73027268,33.84206538,5,169.2103269
